Date,Open,High,Low,Close,Adj Close,Volume
2014-05-22,121.889999,121.940002,121.820000,121.860001,107.673080,127000
2014-05-23,121.980003,122.029999,121.940002,121.970001,107.770287,112100
2014-05-27,121.980003,122.040001,121.849998,122.029999,107.823334,133200
2014-05-28,122.190002,122.379997,122.160004,122.309998,108.070686,90900
2014-05-29,122.360001,122.510002,122.199997,122.220001,107.991188,101700
2014-05-30,122.139999,122.220001,122.029999,122.110001,107.893990,1071500
2014-06-02,121.860001,121.919998,121.660004,121.690002,107.631294,298400
2014-06-03,121.629997,121.629997,121.430000,121.430000,107.401291,111600
2014-06-04,121.529999,121.529999,121.360001,121.440002,107.410141,203400
2014-06-05,121.489998,121.599998,121.459999,121.529999,107.489738,905900
2014-06-06,121.589996,121.650002,121.370003,121.419998,107.392487,269700
2014-06-09,121.220001,121.290001,121.190002,121.260002,107.250969,354000
2014-06-10,121.199997,121.199997,121.059998,121.129997,107.135979,91100
2014-06-11,121.199997,121.290001,121.160004,121.230003,107.224457,202600
2014-06-12,121.250000,121.500000,121.199997,121.470001,107.436729,79400
2014-06-13,121.099998,121.320000,121.070000,121.290001,107.277481,69800
2014-06-16,121.250000,121.300003,121.190002,121.250000,107.242142,79600
2014-06-17,121.050003,121.050003,120.910004,120.930000,106.959076,226800
2014-06-18,121.099998,121.309998,120.870003,121.290001,107.277481,104100
2014-06-19,121.430000,121.500000,121.160004,121.279999,107.268654,62200
2014-06-20,121.139999,121.279999,121.110001,121.250000,107.242142,361300
2014-06-23,121.339996,121.389999,121.190002,121.220001,107.215561,113600
2014-06-24,121.379997,121.419998,121.180000,121.379997,107.357094,127100
2014-06-25,121.589996,121.669998,121.489998,121.519997,107.480949,146300
2014-06-26,121.629997,121.760002,121.570000,121.669998,107.613579,143800
2014-06-27,121.800003,121.849998,121.709999,121.739998,107.675476,203800
2014-06-30,121.760002,121.830002,121.699997,121.800003,107.728577,688700
2014-07-01,121.540001,121.629997,121.470001,121.489998,107.563026,168500
2014-07-02,121.330002,121.349998,121.190002,121.220001,107.323959,184300
2014-07-03,120.970001,121.110001,120.910004,121.059998,107.182327,175700
2014-07-07,121.070000,121.129997,121.010002,121.110001,107.226608,66800
2014-07-08,121.279999,121.389999,121.250000,121.300003,107.394791,188300
2014-07-09,121.199997,121.449997,121.080002,121.370003,107.456772,126400
2014-07-10,121.699997,121.709999,121.500000,121.540001,107.607300,122200
2014-07-11,121.610001,121.699997,121.570000,121.639999,107.695839,187200
2014-07-14,121.480003,121.529999,121.430000,121.480003,107.554153,136600
2014-07-15,121.410004,121.610001,121.290001,121.370003,107.456772,250300
2014-07-16,121.320000,121.360001,121.260002,121.349998,107.439056,85600
2014-07-17,121.519997,121.730003,121.419998,121.690002,107.740067,79700
2014-07-18,121.589996,121.639999,121.459999,121.489998,107.563026,96800
2014-07-21,121.489998,121.620003,121.430000,121.459999,107.536453,96400
2014-07-22,121.559998,121.599998,121.440002,121.599998,107.660408,208100
2014-07-23,121.660004,121.690002,121.599998,121.629997,107.686974,67200
2014-07-24,121.400002,121.419998,121.290001,121.309998,107.403664,248000
2014-07-25,121.419998,121.510002,121.379997,121.480003,107.554153,115200
2014-07-28,121.449997,121.470001,121.309998,121.410004,107.492249,112000
2014-07-29,121.440002,121.500000,121.339996,121.449997,107.527550,135100
2014-07-30,121.139999,121.320000,120.900002,121.070000,107.191200,135400
2014-07-31,120.919998,121.190002,120.910004,121.110001,107.226608,389100
2014-08-01,121.360001,121.589996,121.180000,121.489998,107.677719,7098900
2014-08-04,121.589996,121.669998,121.559998,121.599998,107.775215,493300
2014-08-05,121.550003,121.650002,121.400002,121.580002,107.757492,162500
2014-08-06,121.699997,121.709999,121.599998,121.629997,107.801796,192400
2014-08-07,121.610001,121.930000,121.559998,121.870003,108.014534,515000
2014-08-08,122.000000,122.120003,121.769997,121.800003,107.952438,638700
2014-08-11,121.800003,121.860001,121.730003,121.820000,107.970184,179500
2014-08-12,121.820000,121.830002,121.739998,121.779999,107.934731,190300
2014-08-13,121.919998,122.040001,121.879997,122.010002,108.138557,120900
2014-08-14,122.129997,122.190002,122.029999,122.080002,108.200661,319400
2014-08-15,122.040001,122.500000,122.040001,122.209999,108.315834,211900
2014-08-18,122.129997,122.150002,122.059998,122.080002,108.200661,398000
2014-08-19,122.190002,122.220001,122.010002,122.059998,108.182892,160400
2014-08-20,122.019997,122.019997,121.730003,121.769997,107.925850,106000
2014-08-21,121.830002,121.910004,121.769997,121.839996,107.987900,102400
2014-08-22,121.790001,121.849998,121.570000,121.739998,107.899292,157000
2014-08-25,121.669998,121.739998,121.620003,121.680000,107.846115,104700
2014-08-26,121.820000,121.849998,121.709999,121.769997,107.925850,469300
2014-08-27,121.879997,121.949997,121.839996,121.879997,108.023338,366100
2014-08-28,122.000000,122.080002,121.910004,122.000000,108.129768,84300
2014-08-29,121.980003,122.110001,121.940002,122.080002,108.200661,191600
2014-09-02,121.720001,121.730003,121.550003,121.559998,107.854614,7106800
2014-09-03,121.480003,121.650002,121.440002,121.639999,107.925598,170200
2014-09-04,121.660004,121.680000,121.379997,121.480003,107.783615,226100
2014-09-05,121.750000,121.790001,121.559998,121.580002,107.872345,173500
2014-09-08,121.680000,121.750000,121.419998,121.419998,107.730400,183500
2014-09-09,121.239998,121.320000,121.180000,121.220001,107.552994,69000
2014-09-10,121.150002,121.209999,121.059998,121.110001,107.455368,1404400
2014-09-11,121.250000,121.260002,121.059998,121.080002,107.428734,345300
2014-09-12,120.900002,121.070000,120.889999,120.930000,107.295616,315000
2014-09-15,121.000000,121.099998,121.000000,121.059998,107.410950,204700
2014-09-16,121.129997,121.239998,121.059998,121.139999,107.481972,228400
2014-09-17,121.180000,121.820000,120.839996,120.879997,107.251282,187900
2014-09-18,120.739998,120.809998,120.680000,120.790001,107.171425,196600
2014-09-19,120.820000,120.959999,120.769997,120.940002,107.304504,214600
2014-09-22,121.019997,121.160004,120.970001,121.160004,107.499718,152900
2014-09-23,121.160004,121.260002,121.110001,121.250000,107.579567,105500
2014-09-24,121.220001,121.250000,121.059998,121.089996,107.437576,106100
2014-09-25,121.199997,121.400002,121.169998,121.400002,107.712646,132400
2014-09-26,121.290001,121.309998,121.080002,121.190002,107.526337,166000
2014-09-29,121.370003,121.410004,121.309998,121.360001,107.677155,516400
2014-09-30,121.279999,121.400002,121.230003,121.320000,107.641632,409800
2014-10-01,121.459999,121.739998,121.459999,121.730003,108.127541,481600
2014-10-02,121.769997,121.860001,121.570000,121.589996,108.003189,674600
2014-10-03,121.349998,121.470001,121.250000,121.470001,107.896599,218300
2014-10-06,121.529999,121.720001,121.459999,121.650002,108.056503,572200
2014-10-07,121.839996,122.059998,121.800003,122.019997,108.385147,136300
2014-10-08,122.040001,122.470001,121.870003,122.459999,108.775963,354200
2014-10-09,122.400002,122.480003,122.260002,122.309998,108.642754,251300
2014-10-10,122.389999,122.510002,122.330002,122.470001,108.784897,2892900
2014-10-13,122.730003,123.000000,122.690002,122.959999,109.220078,728500
2014-10-14,122.970001,123.070000,122.870003,123.040001,109.291168,855700
2014-10-15,124.099998,124.830002,123.430000,123.589996,109.779701,566900
2014-10-16,123.870003,123.900002,123.239998,123.379997,109.593147,472800
2014-10-17,123.160004,123.239998,123.029999,123.129997,109.371109,298900
2014-10-20,123.309998,123.349998,123.180000,123.269997,109.495476,698300
2014-10-21,123.089996,123.279999,123.040001,123.139999,109.379967,718800
2014-10-22,123.019997,123.120003,122.949997,123.110001,109.353333,976400
2014-10-23,122.879997,122.889999,122.690002,122.820000,109.095810,386300
2014-10-24,122.849998,122.970001,122.800003,122.830002,109.104614,113800
2014-10-27,122.820000,122.980003,122.820000,122.919998,109.184570,134200
2014-10-28,122.870003,122.889999,122.750000,122.769997,109.051331,186500
2014-10-29,122.680000,122.730003,122.230003,122.349998,108.678291,381900
2014-10-30,122.489998,122.559998,122.349998,122.459999,108.775963,119300
2014-10-31,122.370003,122.400002,122.239998,122.349998,108.678291,1062300
2014-11-03,122.169998,122.190002,121.900002,122.110001,108.586639,280500
2014-11-04,122.220001,122.260002,122.059998,122.110001,108.586639,2406400
2014-11-05,122.059998,122.160004,122.010002,122.120003,108.595581,399600
2014-11-06,122.010002,122.160004,121.930000,121.959999,108.453293,786000
2014-11-07,122.180000,122.430000,122.150002,122.389999,108.835655,191200
2014-11-10,122.349998,122.400002,122.099998,122.120003,108.595581,186600
2014-11-11,122.129997,122.169998,122.010002,122.110001,108.586639,151900
2014-11-12,122.250000,122.349998,122.099998,122.150002,108.622208,737700
2014-11-13,122.180000,122.309998,122.150002,122.230003,108.693405,109100
2014-11-14,122.120003,122.459999,122.080002,122.360001,108.808983,183100
2014-11-17,122.430000,122.459999,122.239998,122.300003,108.755661,288600
2014-11-18,122.300003,122.410004,122.279999,122.389999,108.835655,483200
2014-11-19,122.169998,122.410004,122.129997,122.220001,108.684502,351900
2014-11-20,122.500000,122.510002,122.209999,122.330002,108.782318,182300
2014-11-21,122.339996,122.470001,122.339996,122.459999,108.897911,218900
2014-11-24,122.370003,122.559998,122.320000,122.540001,108.969055,148800
2014-11-25,122.489998,122.720001,122.459999,122.669998,109.084648,152300
2014-11-26,122.860001,122.889999,122.760002,122.820000,109.218079,164100
2014-11-28,122.900002,123.080002,122.900002,123.040001,109.413666,105800
2014-12-01,123.190002,123.230003,122.830002,122.849998,109.369186,1269100
2014-12-02,122.620003,122.639999,122.470001,122.480003,109.039787,337600
2014-12-03,122.440002,122.459999,122.349998,122.430000,108.995255,156600
2014-12-04,122.449997,122.599998,122.379997,122.589996,109.137688,271300
2014-12-05,122.209999,122.230003,121.940002,122.050003,108.656975,244600
2014-12-08,122.019997,122.250000,121.930000,122.150002,108.745987,132000
2014-12-09,122.400002,122.559998,122.300003,122.389999,108.959656,266500
2014-12-10,122.430000,122.790001,122.370003,122.760002,109.289017,2243600
2014-12-11,122.610001,122.629997,122.349998,122.529999,109.084267,2239000
2014-12-12,122.779999,123.139999,122.739998,123.040001,109.538338,512800
2014-12-15,122.800003,122.970001,122.699997,122.699997,109.235611,352900
2014-12-16,123.169998,123.250000,122.800003,123.059998,109.556114,328100
2014-12-17,122.980003,123.129997,122.449997,122.489998,109.048668,865500
2014-12-18,122.269997,122.279999,122.150002,122.190002,108.781609,191400
2014-12-19,122.349998,122.440002,122.250000,122.339996,108.915123,210200
2014-12-22,122.349998,122.370003,122.250000,122.300003,108.879478,229200
2014-12-23,122.129997,122.150002,121.860001,121.879997,108.505592,160100
2014-12-24,121.680000,121.750000,121.570000,121.750000,108.509178,106700
2014-12-26,121.790001,121.790001,121.720001,121.760002,108.518089,95200
2014-12-29,121.870003,122.080002,121.870003,122.000000,108.732010,1707300
2014-12-30,122.139999,122.260002,122.110001,122.169998,108.883560,419600
2014-12-31,122.180000,122.379997,122.169998,122.309998,109.008286,211900
2015-01-02,122.330002,122.660004,122.279999,122.580002,109.248878,820800
2015-01-05,122.599998,122.900002,122.570000,122.860001,109.498451,236100
2015-01-06,123.040001,123.720001,123.040001,123.239998,109.837135,347600
2015-01-07,123.110001,123.419998,123.050003,123.349998,109.935204,329600
2015-01-08,123.209999,123.250000,123.110001,123.199997,109.801468,217100
2015-01-09,123.410004,123.720001,123.330002,123.559998,110.122330,119900
2015-01-12,123.669998,123.879997,123.669998,123.830002,110.362930,1267700
2015-01-13,123.790001,124.050003,123.699997,123.949997,110.469940,289100
2015-01-14,124.470001,124.529999,124.230003,124.279999,110.764000,462900
2015-01-15,124.290001,124.980003,124.290001,124.970001,111.378998,258700
2015-01-16,124.760002,124.809998,124.360001,124.410004,110.879921,2577800
2015-01-20,124.540001,124.699997,124.330002,124.440002,110.906616,1174200
2015-01-21,124.410004,124.559998,124.089996,124.160004,110.657066,310400
2015-01-22,124.320000,124.320000,123.860001,123.980003,110.496658,528700
2015-01-23,124.110001,124.370003,124.110001,124.349998,110.826424,335400
2015-01-26,124.209999,124.290001,124.029999,124.160004,110.657066,336400
2015-01-27,124.449997,124.580002,124.199997,124.279999,110.764000,239900
2015-01-28,124.269997,124.849998,124.269997,124.730003,111.165062,279500
2015-01-29,124.540001,124.620003,124.400002,124.550003,111.004646,267300
2015-01-30,125.040001,125.199997,124.870003,125.139999,111.530464,277600
2015-02-02,124.820000,125.050003,124.769997,124.930000,111.469826,7335700
2015-02-03,124.660004,124.669998,124.379997,124.419998,111.014793,419400
2015-02-04,124.209999,124.589996,124.089996,124.489998,111.077271,643500
2015-02-05,124.349998,124.430000,124.199997,124.320000,110.925560,442600
2015-02-06,123.690002,123.769997,123.300003,123.339996,110.051132,711200
2015-02-09,123.480003,123.480003,123.250000,123.279999,109.997635,405500
2015-02-10,123.150002,123.290001,123.059998,123.120003,109.854805,362700
2015-02-11,123.190002,123.260002,123.019997,123.089996,109.828072,1046200
2015-02-12,123.150002,123.370003,123.150002,123.230003,109.953018,333200
2015-02-13,123.220001,123.260002,123.070000,123.089996,109.828072,318200
2015-02-17,122.970001,123.080002,122.459999,122.639999,109.426537,482600
2015-02-18,122.690002,123.269997,122.559998,123.080002,109.819153,493300
2015-02-19,122.940002,123.139999,122.769997,122.860001,109.622810,267600
2015-02-20,123.070000,123.239998,122.620003,122.769997,109.542534,445900
2015-02-23,122.889999,123.070000,122.879997,123.059998,109.801331,1877100
2015-02-24,122.949997,123.540001,122.680000,123.540001,110.229645,3814900
2015-02-25,123.519997,123.589996,123.370003,123.589996,110.274216,1273800
2015-02-26,123.379997,123.430000,123.070000,123.110001,109.845901,658500
2015-02-27,123.199997,123.370003,123.110001,123.330002,110.042221,1997600
2015-03-02,123.180000,123.239998,122.739998,122.790001,109.675125,5971700
2015-03-03,122.720001,122.839996,122.589996,122.639999,109.541115,945300
2015-03-04,122.849998,122.849998,122.610001,122.760002,109.648315,349300
2015-03-05,122.750000,122.959999,122.660004,122.860001,109.737595,711900
2015-03-06,122.290001,122.349998,122.110001,122.169998,109.121384,166300
2015-03-09,122.379997,122.470001,122.300003,122.470001,109.389297,213300
2015-03-10,122.779999,122.839996,122.610001,122.699997,109.594727,600200
2015-03-11,122.660004,122.800003,122.589996,122.769997,109.657234,270100
2015-03-12,123.070000,123.070000,122.730003,122.870003,109.746582,182600
2015-03-13,122.760002,123.029999,122.720001,122.839996,109.719780,206700
2015-03-16,123.089996,123.139999,122.919998,123.000000,109.862709,453100
2015-03-17,123.150002,123.169998,123.029999,123.089996,109.943092,166000
2015-03-18,123.220001,124.080002,123.070000,123.970001,110.729073,257600
2015-03-19,123.790001,123.860001,123.480003,123.519997,110.327141,286400
2015-03-20,123.760002,123.930000,123.760002,123.910004,110.675537,219900
2015-03-23,123.970001,124.040001,123.820000,124.000000,110.755882,171000
2015-03-24,124.010002,124.220001,123.930000,124.199997,110.934509,239900
2015-03-25,124.199997,124.239998,123.930000,123.940002,110.702286,216000
2015-03-26,123.870003,123.870003,123.580002,123.650002,110.443245,309500
2015-03-27,123.849998,123.949997,123.830002,123.860001,110.630821,230300
2015-03-30,123.919998,124.050003,123.879997,123.940002,110.702286,195400
2015-03-31,124.000000,124.199997,123.949997,124.169998,110.907738,190300
2015-04-01,124.220001,124.419998,124.199997,124.290001,111.142036,840000
2015-04-02,124.349998,124.370003,124.160004,124.199997,111.061523,255500
2015-04-06,124.669998,124.720001,124.370003,124.449997,111.285110,253000
2015-04-07,124.309998,124.370003,124.199997,124.330002,111.177765,392000
2015-04-08,124.379997,124.379997,124.089996,124.290001,111.142036,452600
2015-04-09,124.239998,124.239998,123.919998,124.019997,110.900574,229700
2015-04-10,124.120003,124.160004,123.919998,123.980003,110.864807,125400
2015-04-13,124.000000,124.150002,123.959999,124.150002,111.016808,131600
2015-04-14,124.400002,124.529999,124.279999,124.330002,111.177765,182200
2015-04-15,124.470001,124.510002,124.389999,124.389999,111.231400,163100
2015-04-16,124.449997,124.620003,124.290001,124.559998,111.383408,177200
2015-04-17,124.459999,124.660004,124.360001,124.519997,111.347656,266400
2015-04-20,124.559998,124.620003,124.379997,124.480003,111.311897,258700
2015-04-21,124.370003,124.440002,124.320000,124.389999,111.231400,165300
2015-04-22,124.269997,124.309998,123.989998,124.019997,110.900574,196500
2015-04-23,124.099998,124.300003,123.989998,124.199997,111.061523,283000
2015-04-24,124.370003,124.489998,124.370003,124.489998,111.320885,191100
2015-04-27,124.360001,124.470001,124.260002,124.349998,111.195656,168000
2015-04-28,124.160004,124.339996,124.050003,124.050003,110.927376,111600
2015-04-29,123.820000,124.180000,123.730003,123.930000,110.820053,319200
2015-04-30,123.580002,123.930000,123.489998,123.900002,110.793259,549800
2015-05-01,123.540001,123.610001,123.339996,123.370003,110.440582,311500
2015-05-04,123.440002,123.550003,123.309998,123.339996,110.413696,450800
2015-05-05,123.440002,123.440002,123.070000,123.230003,110.315247,440100
2015-05-06,123.160004,123.169998,122.879997,122.980003,110.091423,407900
2015-05-07,123.029999,123.180000,122.959999,123.120003,110.216736,125300
2015-05-08,123.660004,123.680000,123.419998,123.529999,110.583755,202600
2015-05-11,123.349998,123.349998,122.889999,122.980003,110.091423,366300
2015-05-12,122.930000,123.129997,122.800003,123.029999,110.136208,168700
2015-05-13,123.279999,123.309998,123.000000,123.040001,110.145119,317700
2015-05-14,123.250000,123.430000,123.180000,123.349998,110.422661,178300
2015-05-15,123.470001,123.750000,123.449997,123.660004,110.700180,148200
2015-05-18,123.510002,123.519997,123.230003,123.320000,110.395821,229600
2015-05-19,122.949997,123.169998,122.889999,122.910004,110.028725,313300
2015-05-20,123.139999,123.290001,123.019997,123.129997,110.225739,192700
2015-05-21,123.239998,123.480003,123.239998,123.449997,110.512169,161800
2015-05-22,123.199997,123.300003,123.029999,123.290001,110.368942,239700
2015-05-26,123.150002,123.489998,123.120003,123.480003,110.539055,156000
2015-05-27,123.379997,123.489998,123.220001,123.459999,110.521141,182200
2015-05-28,123.480003,123.639999,123.430000,123.599998,110.646423,179800
2015-05-29,123.650002,123.849998,123.650002,123.680000,110.718071,1356800
2015-06-01,123.570000,123.639999,123.160004,123.250000,110.465294,222700
2015-06-02,122.980003,123.019997,122.839996,122.919998,110.169556,322400
2015-06-03,122.690002,122.690002,122.389999,122.459999,109.757309,348500
2015-06-04,122.529999,122.800003,122.529999,122.690002,109.963371,283100
2015-06-05,122.129997,122.349998,122.000000,122.190002,109.515297,413300
2015-06-08,122.339996,122.440002,122.320000,122.389999,109.694527,217000
2015-06-09,122.300003,122.300003,122.080002,122.150002,109.479408,141800
2015-06-10,122.059998,122.150002,121.900002,121.919998,109.273285,248100
2015-06-11,122.040001,122.349998,121.949997,122.330002,109.640770,128900
2015-06-12,122.190002,122.529999,122.180000,122.279999,109.595909,193700
2015-06-15,122.610001,122.669998,122.410004,122.489998,109.784172,214600
2015-06-16,122.669998,122.730003,122.540001,122.680000,109.954430,145500
2015-06-17,122.559998,123.010002,122.110001,122.900002,110.151627,2605400
2015-06-18,122.930000,123.000000,122.620003,122.879997,110.133659,258900
2015-06-19,123.070000,123.260002,123.070000,123.190002,110.411575,335200
2015-06-22,122.919998,122.919998,122.690002,122.709999,109.981354,164900
2015-06-23,122.440002,122.739998,122.440002,122.559998,109.846878,212200
2015-06-24,122.629997,122.760002,122.480003,122.739998,110.008179,523300
2015-06-25,122.559998,122.660004,122.389999,122.529999,109.819992,167400
2015-06-26,122.290001,122.400002,122.269997,122.330002,109.640770,121600
2015-06-29,122.779999,123.129997,122.690002,123.040001,110.277084,229700
2015-06-30,122.839996,123.160004,122.830002,122.959999,110.205383,189300
2015-07-01,122.449997,122.610001,122.360001,122.489998,109.904831,1584000
2015-07-02,122.750000,122.949997,122.739998,122.849998,110.227821,532700
2015-07-06,123.300003,123.370003,123.019997,123.269997,110.604691,236000
2015-07-07,123.570000,123.790001,123.360001,123.410004,110.730309,165900
2015-07-08,123.440002,123.739998,123.360001,123.620003,110.918716,197900
2015-07-09,123.279999,123.419998,123.209999,123.209999,110.550842,144300
2015-07-10,122.830002,123.040001,122.620003,122.790001,110.174004,167900
2015-07-13,122.449997,122.690002,122.449997,122.559998,109.967598,214600
2015-07-14,122.750000,122.839996,122.730003,122.790001,110.174004,131100
2015-07-15,122.650002,123.099998,122.650002,123.029999,110.389343,136500
2015-07-16,122.709999,122.959999,122.690002,122.919998,110.290642,485200
2015-07-17,122.779999,122.910004,122.730003,122.839996,110.218857,355500
2015-07-20,122.610001,122.699997,122.500000,122.650002,110.048401,141600
2015-07-21,122.610001,122.910004,122.610001,122.830002,110.209862,133200
2015-07-22,122.879997,122.989998,122.809998,122.820000,110.200874,111900
2015-07-23,122.769997,123.070000,122.760002,123.059998,110.416260,144600
2015-07-24,123.089996,123.230003,123.010002,123.129997,110.479073,117000
2015-07-27,123.370003,123.480003,123.330002,123.430000,110.748253,194300
2015-07-28,123.239998,123.370003,123.239998,123.320000,110.649582,2410200
2015-07-29,123.209999,123.320000,123.050003,123.180000,110.523911,691500
2015-07-30,122.959999,123.199997,122.959999,123.180000,110.523911,167100
2015-07-31,123.629997,123.669998,123.510002,123.650002,110.945625,202500
2015-08-03,123.480003,123.730003,123.430000,123.599998,111.030983,1091400
2015-08-04,123.500000,123.540001,123.089996,123.139999,110.617760,296700
2015-08-05,123.019997,123.089996,122.760002,122.910004,110.411140,147900
2015-08-06,123.050003,123.180000,123.019997,123.089996,110.572830,140300
2015-08-07,123.150002,123.330002,123.000000,123.300003,110.761520,174800
2015-08-10,123.110001,123.230003,123.019997,123.129997,110.608788,224500
2015-08-11,123.500000,123.769997,123.500000,123.580002,111.013000,404300
2015-08-12,123.750000,124.000000,123.599998,123.639999,111.066895,406300
2015-08-13,123.459999,123.559998,123.309998,123.339996,110.797417,406800
2015-08-14,123.239998,123.389999,123.150002,123.230003,110.698601,132100
2015-08-17,123.500000,123.550003,123.400002,123.419998,110.869263,175600
2015-08-18,123.230003,123.470001,123.230003,123.339996,110.797417,120700
2015-08-19,123.180000,123.860001,123.180000,123.790001,111.201637,130300
2015-08-20,123.849998,123.949997,123.769997,123.860001,111.264511,267300
2015-08-21,124.040001,124.260002,123.930000,124.150002,111.525063,370200
2015-08-24,124.769997,124.940002,124.239998,124.449997,111.794502,461800
2015-08-25,124.089996,124.209999,123.830002,124.080002,111.462128,1323500
2015-08-26,123.830002,124.199997,123.750000,123.760002,111.174713,1052800
2015-08-27,123.680000,123.879997,123.570000,123.730003,111.147781,292500
2015-08-28,124.000000,124.029999,123.599998,123.650002,111.075890,503100
2015-08-31,123.809998,123.860001,123.449997,123.449997,110.896217,1473200
2015-09-01,123.540001,123.680000,123.470001,123.589996,111.152534,951000
2015-09-02,123.470001,123.680000,123.400002,123.529999,111.098557,1147100
2015-09-03,123.690002,123.739998,123.510002,123.699997,111.251503,843600
2015-09-04,123.709999,123.919998,123.599998,123.800003,111.341393,389300
2015-09-08,123.589996,123.610001,123.470001,123.519997,111.089577,234600
2015-09-09,123.330002,123.629997,123.250000,123.580002,111.143539,320500
2015-09-10,123.510002,123.540001,123.379997,123.500000,111.071594,257800
2015-09-11,123.580002,123.769997,123.570000,123.690002,111.242516,161700
2015-09-14,123.760002,123.809998,123.669998,123.760002,111.305443,151900
2015-09-15,123.650002,123.680000,123.190002,123.220001,110.819794,869000
2015-09-16,123.199997,123.360001,123.150002,123.199997,110.801811,325500
2015-09-17,123.150002,123.910004,123.150002,123.889999,111.422325,238200
2015-09-18,124.050003,124.160004,123.930000,124.150002,111.656227,495500
2015-09-21,123.930000,123.940002,123.750000,123.830002,111.368393,218500
2015-09-22,123.989998,124.250000,123.989998,124.150002,111.656227,169400
2015-09-23,124.070000,124.139999,123.980003,124.059998,111.575233,275900
2015-09-24,124.330002,124.410004,124.169998,124.180000,111.683151,332600
2015-09-25,123.949997,124.080002,123.879997,124.040001,111.557228,413800
2015-09-28,124.070000,124.360001,124.070000,124.349998,111.836082,215100
2015-09-29,124.449997,124.660004,124.410004,124.559998,112.024918,549300
2015-09-30,124.500000,124.669998,124.459999,124.650002,112.105896,655600
2015-10-01,124.620003,124.690002,124.470001,124.529999,112.126572,563600
2015-10-02,125.190002,125.339996,124.849998,124.970001,112.522758,582600
2015-10-05,124.809998,124.860001,124.610001,124.660004,112.243652,225800
2015-10-06,124.620003,124.790001,124.559998,124.760002,112.333687,290800
2015-10-07,124.510002,124.650002,124.459999,124.550003,112.144592,188200
2015-10-08,124.550003,124.650002,124.320000,124.379997,111.991539,282000
2015-10-09,124.320000,124.410004,124.269997,124.330002,111.946510,335000
2015-10-12,124.500000,124.629997,124.410004,124.570000,112.162560,213200
2015-10-13,124.580002,124.699997,124.440002,124.650002,112.234650,250500
2015-10-14,124.949997,125.120003,124.839996,125.120003,112.657814,252900
2015-10-15,124.900002,124.959999,124.750000,124.820000,112.387688,1822200
2015-10-16,124.809998,124.839996,124.680000,124.739998,112.315613,292400
2015-10-19,124.709999,124.790001,124.559998,124.750000,112.324623,671800
2015-10-20,124.489998,124.580002,124.430000,124.510002,112.108612,300800
2015-10-21,124.570000,124.730003,124.570000,124.620003,112.207596,4235300
2015-10-22,124.709999,124.830002,124.620003,124.769997,112.342705,874100
2015-10-23,124.500000,124.500000,124.309998,124.370003,111.982521,603900
2015-10-26,124.410004,124.519997,124.389999,124.500000,112.099602,195100
2015-10-27,124.690002,124.779999,124.639999,124.669998,112.252625,237600
2015-10-28,124.610001,124.669998,124.099998,124.180000,111.811409,334200
2015-10-29,123.970001,124.000000,123.809998,123.849998,111.514313,357000
2015-10-30,123.790001,123.910004,123.779999,123.910004,111.568359,525500
2015-11-02,123.610001,123.639999,123.510002,123.510002,111.340271,1552000
2015-11-03,123.489998,123.489998,123.309998,123.389999,111.232109,1082500
2015-11-04,123.349998,123.410004,123.080002,123.150002,111.015709,571600
2015-11-05,123.150002,123.169998,122.989998,123.099998,110.970642,708700
2015-11-06,122.599998,122.660004,122.500000,122.629997,110.546982,308200
2015-11-09,122.410004,122.610001,122.389999,122.519997,110.447792,395100
2015-11-10,122.559998,122.849998,122.559998,122.750000,110.655151,308600
2015-11-11,123.099998,123.099998,122.610001,122.720001,110.628128,243100
2015-11-12,122.709999,122.849998,122.699997,122.760002,110.664169,248200
2015-11-13,122.959999,123.059998,122.919998,123.059998,110.934586,133600
2015-11-16,123.209999,123.239998,123.080002,123.139999,111.006729,218100
2015-11-17,122.900002,123.199997,122.839996,123.089996,110.961647,110600
2015-11-18,123.019997,123.089996,122.900002,122.970001,110.853477,161400
2015-11-19,123.099998,123.160004,123.029999,123.080002,110.952675,236400
2015-11-20,123.080002,123.169998,123.000000,123.010002,110.889519,251300
2015-11-23,122.930000,123.129997,122.900002,123.080002,110.952675,202500
2015-11-24,123.120003,123.239998,123.089996,123.160004,111.024712,258000
2015-11-25,123.199997,123.220001,123.070000,123.150002,111.015709,2808000
2015-11-27,123.209999,123.360001,123.199997,123.250000,111.105896,157600
2015-11-30,123.160004,123.290001,123.160004,123.250000,111.105896,594800
2015-12-01,123.099998,123.480003,123.099998,123.430000,111.399216,1739500
2015-12-02,123.239998,123.250000,123.070000,123.190002,111.182617,197000
2015-12-03,122.860001,122.919998,122.449997,122.639999,110.686211,221400
2015-12-04,122.750000,122.919998,122.690002,122.809998,110.839653,244300
2015-12-07,122.800003,123.080002,122.800003,122.980003,110.993050,214700
2015-12-08,123.089996,123.120003,122.940002,123.059998,111.065254,1145800
2015-12-09,123.080002,123.279999,122.900002,123.220001,111.209679,1113400
2015-12-10,123.199997,123.199997,123.000000,123.040001,111.047241,648300
2015-12-11,123.370003,123.690002,123.339996,123.589996,111.543625,740900
2015-12-14,123.360001,123.430000,123.099998,123.120003,111.119431,504800
2015-12-15,122.879997,123.019997,122.820000,122.900002,110.920868,452900
2015-12-16,122.779999,122.879997,122.529999,122.690002,110.731293,232200
2015-12-17,122.699997,122.900002,122.699997,122.860001,110.884758,300500
